wave,match,decision_of_partner,likes_partner,liked_by_partner,wave_condition,iid_id,partner_id,met_so_far,int_corr,same_race,same_country,age_ratio,met_before,diff_pref_attractive,diff_pref_sincere,diff_pref_intelligent,diff_pref_fun,diff_pref_ambitious,diff_pref_sharedhobbies,rating_by_partner_attractive,rating_by_partner_sincere,rating_by_partner_intelligent,rating_by_partner_fun,rating_by_partner_ambitious,rating_by_partner_sharedhobbies,rated_partner_attractive,rated_partner_sincere,rated_partner_intelligent,rated_partner_fun,rated_partner_ambitious,rated_partner_sharedhobbies
7,0,1,0.8,0.5,2,155-14,171-14,13,0.52,1,0,1.074074074,0,0.0448,0.08,0.007,0.0259,0.0259,0.0234,10,8,8,8,9,6,4,7,7,4,8,5
7,0,0,0.5,0.6,2,155-14,172-15,14,-0.03,1,0,1,0,0.0269,0.0109,0.0335,0.0302,0.0142,0.0654,5,6,6,4,5,5,5,8,8,6,7,7
7,0,1,0.6,0.5,2,155-14,173-16,15,-0.13,1,1,0.814814815,0,0.0328,0.005,0.0154,0.0343,0.0065,0.0709,6,7,7,8,7,5,3,8,8,4,8,6
7,0,1,0.8,0.3,2,156-15,158-1,0,0.49,0,1,0.766666667,0,0.0505,0.0105,0.0305,0.0105,0.0848,0.0171,9,8,8,8,7,6,4,7,10,3,10,3
7,0,0,0.5,0.3,2,156-15,159-2,1,0.4,0,0,0.933333333,0,0.0191,0.0245,0.0445,0.0245,0.0664,0.0464,6,7,7,5,5,,3,10,10,6,10,3
7,1,1,0.8,0.8,2,156-15,160-3,2,-0.03,1,0,0.933333333,1,0.0191,0.0245,0.0445,0.0245,0.0664,0.0464,8,10,8,9,9,10,7,10,10,9,10,10
7,0,0,0.5,0.8,2,156-15,161-4,3,-0.16,0,1,0.733333333,0,0.0267,0.0075,0.0275,0.0075,0.0075,0.0767,7,9,10,8,8,4,8,9,10,7,9,5
7,0,1,0.6,0.4,2,156-15,162-5,4,0.45,0,0,0.9,0,0.0122,0.0278,0.0357,0.0061,0.0496,0.0357,5,7,7,5,9,6,7,6,10,3,8,10
7,1,1,0.8,0.7,2,156-15,163-6,5,0.21,0,1,0.866666667,0,0.02,0.02,0.04,0.02,0.02,0.04,8,9,9,8,8,8,6,9,10,7,10,8
7,0,0,0.7,0.6,2,156-15,164-7,6,0.08,0,1,0.9,0,0.0651,0.0508,0.0451,0.0005,0.1544,0.0062,8,8,10,7,9,5,7,9,10,6,10,6
7,0,0,0.6,0.5,2,156-15,165-8,7,0.65,0,1,1,0,0.0267,0.055,0.0483,0.0075,0.055,0.0275,7,8,7,7,8,6,8,5,10,7,8,6
7,0,1,0.7,0.7,2,156-15,166-9,8,0.28,0,1,0.866666667,1,0.1378,0.0144,0.0344,0.0978,0.1522,0.1322,7,7,7,7,,,7,6,10,9,10,6
7,0,1,0.6,0.6,2,156-15,167-10,9,-0.05,0,1,0.766666667,0,0.046,0.0405,0.026,0.0172,0.0172,0.0028,7,6,6,5,6,4,6,9,10,6,9,4
7,0,0,0.6,0.7,2,156-15,168-11,10,-0.01,0,1,0.766666667,0,0.0289,0.0022,0.0178,0.0022,0.0022,0.0178,7,8,8,7,7,6,6,9,10,9,10,5
7,0,0,0.8,0.9,2,156-15,169-12,11,-0.05,0,1,0.933333333,0,0.0378,0.02,0.0178,0.0244,0.0244,0.0267,8,8,10,8,10,8,7,9,10,8,9,10
7,0,1,0.6,0.3,2,156-15,170-13,12,0.75,0,0,0.933333333,0,0.0228,0.0293,0.026,0.006,0.0405,0.0437,6,8,8,7,8,8,4,8,10,3,10,8
7,0,1,0.6,0.2,2,156-15,171-14,13,0.19,0,0,0.966666667,0,0.0557,0.0713,0.0357,0.0157,0.0157,0.0513,6,8,9,9,10,4,5,8,10,2,9,2
7,1,1,0.7,0.8,2,156-15,172-15,14,-0.08,0,0,0.9,0,0.0378,0.0022,0.0622,0.02,0.0244,0.0933,6,8,7,7,8,7,5,9,10,8,10,7
7,1,1,0.6,0.8,2,156-15,173-16,15,-0.15,0,1,0.733333333,0,0.0437,0.0037,0.0441,0.0241,0.0167,0.0988,7,7,7,7,7,6,6,9,10,9,9,7
7,0,1,0.7,0.1,2,157-16,158-1,0,-0.14,0,1,0.821428571,0,0.0476,0.0272,0.0272,0.0068,0.0885,0.0204,9,8,8,7,6,5,2,3,3,2,3,1
7,0,0,0.5,0.3,2,157-16,159-2,1,0.12,0,0,1,0,0.0162,0.0412,0.0412,0.0208,0.0701,0.0497,6,10,6,6,,,2,6,6,6,5,4
7,0,1,0.8,0.7,2,157-16,160-3,2,0.42,0,0,1,1,0.0162,0.0412,0.0412,0.0208,0.0701,0.0497,10,8,8,9,9,8,7,6,7,10,9,8
7,0,0,0.6,0.6,2,157-16,161-4,3,0.42,0,1,0.785714286,0,0.0238,0.0242,0.0242,0.0038,0.0038,0.08,8,8,8,9,7,6,7,7,6,7,6,7
7,0,0,0.5,0.1,2,157-16,162-5,4,0.18,1,0,0.964285714,0,0.0093,0.0111,0.0324,0.0098,0.0533,0.0324,5,5,6,6,7,3,3,5,7,2,5,2
7,0,0,0.5,0.3,2,157-16,163-6,5,0.15,0,1,0.928571429,0,0.0229,0.0367,0.0367,0.0163,0.0237,0.0433,7,6,6,6,7,4,5,7,6,5,5,4
7,0,1,0.8,0.6,2,157-16,164-7,6,0.57,0,1,0.964285714,0,0.0622,0.0675,0.0418,0.0042,0.1581,0.0095,8,7,8,9,,,5,6,6,7,7,6
7,0,1,0.7,0.4,2,157-16,165-8,7,-0.09,0,1,1.071428571,0,0.0238,0.0383,0.045,0.0038,0.0587,0.0242,9,7,8,6,8,5,6,7,7,4,5,4
7,0,1,0.8,0.7,2,157-16,166-9,8,0.36,0,1,0.928571429,0,0.1349,0.0311,0.0311,0.0941,0.1559,0.1355,8,8,8,8,,,6,7,7,7,7,6
7,0,1,0.6,0.3,2,157-16,167-10,9,0.6,0,1,0.821428571,0,0.0431,0.0238,0.0227,0.0209,0.0209,0.0005,6,7,6,6,5,4,4,5,5,6,3,4
7,0,1,0.9,0.2,2,157-16,168-11,10,0.29,1,1,0.821428571,0,0.0318,0.0145,0.0145,0.0059,0.0059,0.0145,6,8,8,8,8,8,2,8,8,7,6,7
7,1,1,0.9,0.7,2,157-16,169-12,11,0.61,0,1,1,0,0.0349,0.0367,0.0145,0.0281,0.0281,0.03,10,8,8,9,9,8,8,7,7,8,7,8
7,0,1,0.5,0.3,2,157-16,170-13,12,-0.12,1,0,1,0,0.0199,0.046,0.0227,0.0023,0.0442,0.047,6,6,6,5,7,6,3,6,7,4,5,3
7,0,1,0.9,0.6,2,157-16,171-14,13,0.51,0,0,1.035714286,0,0.0528,0.0546,0.0324,0.012,0.012,0.0546,9,8,9,9,10,5,5,7,7,6,7,5
7,0,1,0.8,0.6,2,157-16,172-15,14,0.36,0,0,0.964285714,1,0.0349,0.0145,0.0589,0.0163,0.0281,0.0966,8,5,7,8,9,6,7,7,7,8,7,7
7,0,1,0.7,0.3,2,157-16,173-16,15,0.49,0,1,0.785714286,0,0.0408,0.0204,0.0408,0.0204,0.0204,0.1021,7,8,8,8,8,7,5,6,5,6,5,6
8,1,1,0.7,0.6,1,174-1,184-1,0,0.34,0,1,1.172413793,0,0.0715,0.0714,0,0,0,0,8,10,10,8,6,7,5,6,6,6,6,6
8,0,0,0.7,0.5,1,174-1,185-2,1,0.48,1,1,0.862068966,0,0.0746,0.0872,0.0031,0.0031,0.022,0.0158,6,6,7,6,5,8,5,5,5,5,5,0
8,0,0,0.5,0.6,1,174-1,186-3,2,0.35,1,1,0.827586207,0,0.0992,0.0437,0.0555,0,0.0556,0.0556,4,6,6,,5,,5,5,6,6,6,6
8,1,1,0.5,0.7,1,174-1,187-4,3,0.71,0,1,0.896551724,0,0.0746,0.0683,0.022,0.0031,0.0346,0.0031,6,8,,,,10,5,5,5,5,5,7
8,0,0,0.2,0.7,1,174-1,188-5,4,0.51,0,1,0.724137931,0,0.0604,0.127,0.0555,0.0111,0.0333,0.0111,4,5,5,5,5,5,5,5,5,5,5,5
8,0,0,0.5,0.7,1,174-1,189-6,5,0.22,0,0,0.931034483,0,0.0746,0.0683,0.0031,0.0031,0.0031,0.0158,5,8,7,5,5,4,5,5,5,5,5,5
8,0,0,0.4,0.6,1,174-1,190-7,6,0.21,0,0,0.931034483,0,0.0746,0.0683,0.0031,0.0031,0.0031,0.0158,5,8,8,8,4,,5,5,6,6,6,6
8,0,0,0.5,0.6,1,174-1,191-8,7,0.32,0,0,0.931034483,0,0.0746,0.0683,0.0031,0.0031,0.0031,0.0158,5,8,7,6,6,8,5,6,5,7,7,6
8,0,0,0.4,0.7,1,174-1,192-9,8,-0.03,0,1,0.827586207,0,0.1005,0.0424,0.0145,0.0072,0.0145,0.0363,3,8,8,4,6,3,6,5,6,7,7,7
8,0,0,0.7,0.7,1,174-1,193-10,9,0.37,1,1,0.862068966,0,0.1141,0.0753,0.0659,0.0039,0.0504,0.0504,3,9,7,5,6,6,6,5,6,7,7,7
8,0,0,0.5,0.6,1,175-2,184-1,0,0.41,0,1,1.47826087,1,0.0443,0.0374,0.0034,0.0238,0.0374,0.0034,7,10,10,7,10,8,7,7,7,7,7,7
8,0,0,0.2,0.2,1,175-2,185-2,1,0.56,0,1,1.086956522,1,0.0474,0.0532,0.0065,0.0269,0.0154,0.0124,3,8,8,4,7,6,2,7,7,5,7,2
8,0,1,0.6,0.4,1,175-2,186-3,2,0.48,0,1,1.043478261,0,0.072,0.0097,0.0589,0.0238,0.093,0.0522,7,6,6,6,5,7,2,8,8,7,8,6
8,0,0,0.3,0.4,1,175-2,187-4,3,0.45,0,1,1.130434783,0,0.0474,0.0343,0.0254,0.0269,0.072,0.0065,6,,10,5,,,4,6,7,7,6,7
8,1,1,0.4,0.5,1,175-2,188-5,4,0.43,0,1,0.913043478,0,0.0332,0.093,0.0589,0.0127,0.0041,0.0077,6,5,6,5,5,5,4,7,7,7,7,7
8,0,0,0.6,0.7,1,175-2,189-6,5,0.1,1,0,1.173913043,0,0.0474,0.0343,0.0065,0.0269,0.0343,0.0124,6,6,5,5,4,5,4,7,7,6,6,7
8,1,1,0.7,0.7,1,175-2,190-7,6,0.05,0,0,1.173913043,1,0.0474,0.0343,0.0065,0.0269,0.0343,0.0124,9,8,8,9,8,10,7,8,7,7,5,7
8,0,0,0.5,0.8,1,175-2,191-8,7,0.65,0,0,1.173913043,0,0.0474,0.0343,0.0065,0.0269,0.0343,0.0124,5,9,8,7,8,8,1,7,8,8,8,8
8,0,0,0.6,0.7,1,175-2,192-9,8,0.05,0,1,1.043478261,0,0.0733,0.0084,0.0111,0.031,0.0519,0.0329,4,8,7,6,4,5,1,5,7,8,7,8
8,1,1,0.8,0.4,1,175-2,193-10,9,0.39,0,1,1.086956522,1,0.0869,0.0413,0.0693,0.0199,0.0878,0.047,5,8,8,6,8,9,4,6,7,6,7,7
8,1,1,0.9,0.6,1,176-3,184-1,0,0.48,0,1,1.214285714,0,0.0363,0.0507,0.029,0.0072,0.0145,0.0363,10,10,10,7,10,6,7,7,8,6,7,5
8,0,0,0.2,0.6,1,176-3,185-2,1,0.16,1,1,0.892857143,0,0.0394,0.0665,0.0259,0.0041,0.0365,0.0205,3,8,8,4,7,6,6,5,6,6,7,4
8,1,1,0.7,0.7,1,176-3,186-3,2,0.5,1,1,0.857142857,0,0.064,0.023,0.0265,0.0072,0.0411,0.0193,8,7,7,6,7,8,7,8,7,6,5,6
8,0,0,0,0.2,1,176-3,187-4,3,0.44,0,1,0.928571429,0,0.0394,0.0476,0.007,0.0041,0.0201,0.0394,,,,,,,5,5,5,5,5,5
8,0,0,0.4,0.4,1,176-3,188-5,4,0.43,0,1,0.75,0,0.0252,0.1063,0.0265,0.0183,0.0478,0.0252,6,5,7,5,5,7,7,5,6,8,6,4
8,0,0,0.7,0.5,1,176-3,189-6,5,-0.05,0,0,0.964285714,0,0.0394,0.0476,0.0259,0.0041,0.0176,0.0205,8,8,5,6,4,5,6,7,7,5,5,3
8,0,1,0.7,0.7,1,176-3,190-7,6,-0.34,0,0,0.964285714,0,0.0394,0.0476,0.0259,0.0041,0.0176,0.0205,9,,8,7,9,3,8,7,6,8,6,2
8,1,1,0.6,0.5,1,176-3,191-8,7,0.32,0,0,0.964285714,0,0.0394,0.0476,0.0259,0.0041,0.0176,0.0205,7,8,7,7,8,7,8,6,7,8,7,6
8,0,0,0.5,0.7,1,176-3,192-9,8,-0.47,0,1,0.857142857,0,0.0653,0.0217,0.0435,0,0,0,7,8,9,3,9,3,8,7,9,6,7,7
8,0,0,0.5,0.7,1,176-3,193-10,9,0.4,1,1,0.892857143,0,0.0789,0.0546,0.0369,0.0111,0.0359,0.0141,6,9,9,3,9,6,7,8,8,6,7,6
8,0,0,0.9,0.6,1,177-4,184-1,0,0.07,1,1,1.545454545,0,0.0158,0.0031,0.0031,0.0031,0.022,0.0158,8,10,10,10,10,10,5,7,7,5,6,5
8,0,0,0.6,0.2,1,177-4,185-2,1,0.31,0,1,1.136363636,0,0.0189,0.0189,0,0,0,0,2,9,9,8,9,5,2,3,3,3,5,2
8,0,0,0.4,0.3,1,177-4,186-3,2,-0.06,0,1,1.090909091,0,0.0435,0.0246,0.0524,0.0031,0.0776,0.0398,5,5,7,8,5,2,2,6,7,2,4,2
8,0,0,0.5,0.4,1,177-4,187-4,3,0.14,1,1,1.181818182,0,0.0189,0,0.0189,0,0.0566,0.0189,4,,,,,,4,6,7,5,0,4
8,0,0,0.2,0.3,1,177-4,188-5,4,-0.13,1,1,0.954545455,0,0.0047,0.0587,0.0524,0.0142,0.0113,0.0047,3,4,5,5,5,5,1,6,6,3,4,2
8,0,0,0.5,0.5,1,177-4,189-6,5,0.05,0,0,1.227272727,0,0.0189,0,0,0,0.0189,0,5,6,6,5,9,5,4,6,6,3,5,4
8,0,0,0.4,0.7,1,177-4,190-7,6,-0.03,1,0,1.227272727,1,0.0189,0,0,0,0.0189,0,5,,5,8,5,,6,7,7,8,8,3
8,0,0,0.5,0.7,1,177-4,191-8,7,0.14,1,0,1.227272727,0,0.0189,0,0,0,0.0189,0,5,7,7,6,6,6,7,7,7,6,8,7
8,0,0,0.6,0.7,1,177-4,192-9,8,0.07,1,1,1.090909091,0,0.0448,0.0259,0.0176,0.0041,0.0365,0.0205,6,8,6,7,9,4,7,7,8,8,8,7
8,0,0,0.8,0.6,1,177-4,193-10,9,0.58,0,1,1.136363636,0,0.0584,0.007,0.0628,0.007,0.0724,0.0346,6,8,8,6,8,7,5,7,7,6,7,5
8,0,1,0.8,0.7,1,178-5,184-1,0,0.64,0,1,0.971428571,0,0.0145,0.0072,0.0072,0.0072,0.0145,0.0072,8,10,10,8,9,7,5,7,7,5,0,4
8,0,0,0.7,0.5,1,178-5,185-2,1,0.4,1,1,0.714285714,0,0.0176,0.023,0.0041,0.0041,0.0365,0.023,3,7,7,6,8,9,7,7,7,6,0,0
8,1,1,0.3,0.6,1,178-5,186-3,2,0.51,1,1,0.685714286,0,0.0422,0.0205,0.0483,0.0072,0.0411,0.0628,5,6,6,2,,5,5,7,7,5,0,0
8,0,0,0,0.4,1,178-5,187-4,3,0.41,0,1,0.742857143,0,0.0176,0.0041,0.0148,0.0041,0.0201,0.0041,,,,,,,4,7,7,5,0,0
8,0,1,0.3,0.5,1,178-5,188-5,4,0.41,0,1,0.6,0,0.0034,0.0628,0.0483,0.0183,0.0478,0.0183,5,5,6,5,5,5,5,6,7,5,0,0
8,0,0,0.6,0.6,1,178-5,189-6,5,-0.02,0,0,0.771428571,0,0.0176,0.0041,0.0041,0.0041,0.0176,0.023,5,8,8,5,5,6,7,7,7,5,0,0
8,0,0,0.5,0.6,1,178-5,190-7,6,0.01,0,0,0.771428571,0,0.0176,0.0041,0.0041,0.0041,0.0176,0.023,3,9,8,9,,9,7,5,7,7,5,0
8,0,0,0.6,0.7,1,178-5,191-8,7,0.51,0,0,0.771428571,0,0.0176,0.0041,0.0041,0.0041,0.0176,0.023,5,8,7,7,5,5,8,7,7,7,7,0
8,0,0,0.5,0.5,1,178-5,192-9,8,-0.11,0,1,0.685714286,0,0.0435,0.0218,0.0217,0,0,0.0435,4,7,6,6,6,4,6,6,7,5,0,0
8,0,0,0.8,0.8,1,178-5,193-10,9,0.27,1,1,0.714285714,0,0.0571,0.0111,0.0587,0.0111,0.0359,0.0576,3,9,9,6,10,9,7,8,8,0,0,0
8,0,1,0.8,0.2,1,179-6,184-1,0,0.38,0,1,1.133333333,0,0.0248,0.0461,0.0035,0.0035,0.039,0.039,10,10,10,10,10,5,3,7,6,4,6,7
8,0,1,1,0.2,1,179-6,185-2,1,0.41,0,1,0.833333333,0,0.0217,0.0619,0.0004,0.0004,0.061,0.0232,8,8,9,9,9,10,4,6,6,5,6,6
8,0,1,0.6,0.3,1,179-6,186-3,2,0.36,0,1,0.8,0,0.0029,0.0184,0.052,0.0035,0.0166,0.0166,7,7,7,8,7,6,4,8,7,6,6,7
8,0,1,0.7,0.3,1,179-6,187-4,3,0.41,0,1,0.866666667,0,0.0217,0.043,0.0185,0.0004,0.0044,0.0421,7,7,7,8,,,4,8,7,6,6,7
8,0,0,0.3,0.3,1,179-6,188-5,4,0.46,0,1,0.7,0,0.0359,0.1017,0.052,0.0146,0.0723,0.0279,7,6,6,6,5,6,4,8,7,6,7,6
8,0,0,0.8,0.5,1,179-6,189-6,5,0.13,0,0,0.9,0,0.0217,0.043,0.0004,0.0004,0.0421,0.0232,7,8,8,8,8,7,4,8,7,5,7,7
8,1,1,0.9,0.7,1,179-6,190-7,6,0.22,0,0,0.9,0,0.0217,0.043,0.0004,0.0004,0.0421,0.0232,10,8,10,9,9,5,7,6,7,7,7,7
8,0,1,0.7,0.4,1,179-6,191-8,7,0.45,0,0,0.9,0,0.0217,0.043,0.0004,0.0004,0.0421,0.0232,8,8,9,8,8,6,4,7,6,4,6,5
8,0,1,0.7,0.4,1,179-6,192-9,8,-0.02,0,1,0.8,0,0.0042,0.0171,0.018,0.0037,0.0245,0.0027,7,7,8,8,6,4,6,6,6,6,5,4
8,0,1,0.9,0.5,1,179-6,193-10,9,0.41,0,1,0.833333333,0,0.0178,0.05,0.0624,0.0074,0.0114,0.0114,9,9,9,8,8,8,5,7,7,8,8,7
8,1,1,0.6,0.8,1,180-7,184-1,0,0.24,0,0,1.416666667,0,0.0129,0.0064,0.0064,0.0256,0.0321,0.0064,10,9,8,8,9,9,7,8,7,8,7,6
8,0,1,0.9,0.3,1,180-7,185-2,1,0.16,1,0,1.041666667,0,0.016,0.0222,0.0033,0.0225,0.0541,0.0222,9,10,8,8,8,5,4,4,4,3,3,3
8,0,1,0.6,0.7,1,180-7,186-3,2,0.34,1,0,1,0,0.0406,0.0213,0.0491,0.0256,0.0235,0.062,7,7,,,,,6,7,7,5,5,6
8,0,1,0.7,0.5,1,180-7,187-4,3,-0.4,0,0,1.083333333,0,0.016,0.0033,0.0156,0.0225,0.0025,0.0033,,,7,7,,,5,5,5,5,5,4
8,0,1,0.6,0.7,1,180-7,188-5,4,-0.07,0,0,0.875,0,0.0018,0.062,0.0491,0.0367,0.0654,0.0175,8,8,5,8,5,8,7,8,8,7,8,5
8,0,0,0.6,0.6,1,180-7,189-6,5,-0.27,0,0,1.125,0,0.016,0.0033,0.0033,0.0225,0.0352,0.0222,6,8,8,6,6,5,7,6,7,6,6,5
8,0,1,0.6,0.7,1,180-7,190-7,6,0.13,0,0,1.125,0,0.016,0.0033,0.0033,0.0225,0.0352,0.0222,7,5,7,7,,,8,7,7,8,7,6
8,0,1,0.6,0.7,1,180-7,191-8,7,0.13,0,0,1.125,0,0.016,0.0033,0.0033,0.0225,0.0352,0.0222,7,8,7,7,8,7,8,7,8,8,8,7
8,1,1,0.7,0.8,1,180-7,192-9,8,0.02,0,0,1,0,0.0419,0.0226,0.0209,0.0184,0.0176,0.0427,7,7,8,8,6,4,9,8,8,9,8,9
8,0,1,0.8,0.6,1,180-7,193-10,9,0.15,1,0,1.041666667,0,0.0555,0.0103,0.0595,0.0295,0.0183,0.0568,7,8,8,6,7,8,7,7,7,8,6,5
8,0,0,0.9,0.7,1,181-8,184-1,0,0.43,0,1,1.545454545,0,0.0129,0.0256,0.0256,0.0064,0.0064,0.0513,10,10,10,8,10,9,8,9,8,9,10,7
8,1,1,0.9,0.6,1,181-8,185-2,1,0.62,0,1,1.136363636,0,0.016,0.0414,0.0225,0.0033,0.0156,0.0355,9,10,8,8,8,5,6,8,9,6,10,6
8,1,1,0.5,0.7,1,181-8,186-3,2,0.44,0,1,1.090909091,0,0.0406,0.0021,0.0299,0.0064,0.062,0.0043,6,8,8,,8,,8,8,9,7,9,7
8,0,0,0,0.4,1,181-8,187-4,3,0.38,0,1,1.181818182,0,0.016,0.0225,0.0036,0.0033,0.041,0.0544,,,,,,,4,4,4,4,4,4
8,0,1,0.3,0.4,1,181-8,188-5,4,0.4,0,1,0.954545455,0,0.0018,0.0812,0.0299,0.0175,0.0269,0.0402,6,7,5,6,2,5,4,4,4,4,4,4
8,0,0,0.6,0.4,1,181-8,189-6,5,-0.22,0,0,1.227272727,0,0.016,0.0225,0.0225,0.0033,0.0033,0.0355,6,7,7,6,7,6,5,10,8,8,9,4
8,1,1,0.7,0.4,1,181-8,190-7,6,-0.18,0,0,1.227272727,0,0.016,0.0225,0.0225,0.0033,0.0033,0.0355,6,9,,9,,,5,5,6,10,5,4
8,1,1,0.7,0.6,1,181-8,191-8,7,0.16,0,0,1.227272727,0,0.016,0.0225,0.0225,0.0033,0.0033,0.0355,8,8,8,8,8,5,8,9,8,8,8,4
8,0,0,0.3,0.6,1,181-8,192-9,8,-0.3,0,1,1.090909091,0,0.0419,0.0034,0.0401,0.0008,0.0209,0.015,7,7,6,5,6,3,6,4,4,9,5,9
8,1,1,0.8,0.8,1,181-8,193-10,9,0.54,0,1,1.136363636,0,0.0555,0.0295,0.0403,0.0103,0.0568,0.0009,8,10,8,6,9,9,8,8,9,8,9,9
8,0,0,0.7,0.8,1,182-9,184-1,0,-0.34,0,1,1.545454545,0,0.006,0.0119,0.0119,0.0119,0.0119,0.0417,8,10,10,8,9,6,7,8,8,8,9,8
8,0,1,0.9,0.6,1,182-9,185-2,1,0.42,0,1,1.136363636,1,0.0091,0.0277,0.0088,0.0088,0.0101,0.0259,6,8,9,9,9,5,7,7,8,9,8,8
8,0,0,0.4,0.8,1,182-9,186-3,2,0.56,0,1,1.090909091,0,0.0337,0.0158,0.0436,0.0119,0.0675,0.0139,5,7,6,5,5,,6,8,10,9,10,8
8,0,0,0.5,0.9,1,182-9,187-4,3,0.07,0,1,1.181818182,0,0.0091,0.0088,0.0101,0.0088,0.0465,0.0448,,,,,,,6,8,9,8,9,9
8,0,0,0.2,1,1,182-9,188-5,4,0.1,0,1,0.954545455,0,0.0051,0.0675,0.0436,0.023,0.0214,0.0306,5,7,7,6,7,5,1,7,8,9,10,9
8,0,0,0.6,0.6,1,182-9,189-6,5,-0.22,0,0,1.227272727,0,0.0091,0.0088,0.0088,0.0088,0.0088,0.0259,5,7,6,6,7,5,6,8,8,8,9,8
8,0,1,0.6,0.8,1,182-9,190-7,6,0.01,0,0,1.227272727,0,0.0091,0.0088,0.0088,0.0088,0.0088,0.0259,7,5,7,7,,,7,8,9,9,9,8
8,0,0,0.6,0.9,1,182-9,191-8,7,-0.12,0,0,1.227272727,0,0.0091,0.0088,0.0088,0.0088,0.0088,0.0259,5,7,7,7,8,5,9,9,9,9,9,8
8,0,0,0.5,0.9,1,182-9,192-9,8,0.33,0,1,1.090909091,0,0.035,0.0171,0.0264,0.0047,0.0264,0.0054,3,8,7,6,7,3,8,9,9,9,9,8
8,0,0,0.8,0.8,1,182-9,193-10,9,0.53,0,1,1.136363636,0,0.0486,0.0158,0.054,0.0158,0.0623,0.0087,3,9,7,6,8,6,5,8,9,9,9,6
8,1,1,1,0.7,1,183-10,184-1,0,0.28,1,0,1.416666667,0,0.0333,0.0583,0.0083,0.0583,0.0667,0.0917,10,10,10,10,10,10,8,9,9,7,6,9
8,0,0,0.6,0.7,1,183-10,185-2,1,-0.01,0,0,1.041666667,0,0.0302,0.0741,0.0052,0.0552,0.0887,0.0759,6,6,6,7,6,10,7,6,7,6,6,7
8,0,0,0.4,0.8,1,183-10,186-3,2,0.4,0,0,1,0,0.0056,0.0306,0.0472,0.0583,0.0111,0.0361,7,7,6,6,5,3,8,8,8,7,6,5
8,0,0,0.1,0.6,1,183-10,187-4,3,-0.13,1,0,1.083333333,0,0.0302,0.0552,0.0137,0.0552,0.0321,0.0948,4,,,1,,1,6,6,6,6,6,6
8,0,0,0.3,0.5,1,183-10,188-5,4,0.31,1,0,0.875,0,0.0444,0.1139,0.0472,0.0694,0.1,0.0806,4,5,5,5,5,5,6,7,7,7,7,6
8,0,0,0.7,0.5,1,183-10,189-6,5,0.05,0,0,1.125,0,0.0302,0.0552,0.0052,0.0552,0.0698,0.0759,6,8,7,7,7,6,6,8,8,7,6,9
8,0,1,0.6,0.9,1,183-10,190-7,6,0.24,1,0,1.125,1,0.0302,0.0552,0.0052,0.0552,0.0698,0.0759,8,3,8,8,4,1,7,7,7,9,9,9
8,0,0,0.5,0.7,1,183-10,191-8,7,0.43,1,0,1.125,0,0.0302,0.0552,0.0052,0.0552,0.0698,0.0759,5,7,7,6,6,6,7,7,7,7,7,7
8,0,0,0.6,0.8,1,183-10,192-9,8,0.32,1,0,1,0,0.0043,0.0293,0.0228,0.0511,0.0522,0.0554,5,7,6,5,5,6,8,8,8,8,8,8
8,0,0,0.7,0.8,1,183-10,193-10,9,-0.38,0,0,1.041666667,0,0.0093,0.0622,0.0576,0.0622,0.0163,0.0413,6,8,7,7,6,6,7,8,7,6,6,6
9,0,0,0.5,0.7,2,194-1,214-1,0,-0.22,1,1,0.958333333,0,0.0102,0.0528,0.0298,0.0528,0.0311,0.0549,7,8,6,7,8,3,7,8,10,8,10,7
9,0,0,0.2,0.8,2,194-1,215-2,1,0.74,0,1,1.083333333,0,0.0111,0.0315,0.0128,0.0315,0.0311,0.0336,3,4,4,3,3,4,9,9,9,9,9,7
9,0,0,0.5,0.5,2,194-1,216-3,2,0.34,1,1,1.125,0,0.085,0.015,0,0.065,0.055,0.06,5,5,7,5,5,5,4,8,8,6,8,5
9,0,0,0.6,0.6,2,194-1,217-4,3,-0.43,1,1,1.083333333,0,0.0528,0.0102,0.0128,0.0323,0.1162,0.0728,3,9,9,4,7,6,8,8,10,7,10,9
9,0,0,0.3,0.6,2,194-1,218-5,4,-0.29,1,0,1,0,0.0451,0.1087,0.0308,0.0318,0.0005,0.0651,2,6,4,5,4,4,8,9,10,7,10,7
9,0,0,0.5,0.6,2,194-1,219-6,5,-0.03,1,0,1.083333333,0,0.0028,0.0028,0.014,0.0028,0.0172,0.0228,3,7,,3,4,5,8,9,8,7,8,6
9,0,0,0.2,0.7,2,194-1,220-7,6,-0.22,0,1,1.041666667,0,0.0067,0.0067,0.0333,0.0067,0.0319,0.0452,5,8,8,7,9,0,6,10,10,9,10,7
9,1,1,0.6,0.8,2,194-1,221-8,7,0.41,0,0,1.125,0,0.0044,0.0178,0.0222,0.0178,0.0022,0.0067,4,3,6,7,6,5,8,10,10,8,10,7
9,0,0,0.4,0.5,2,194-1,222-9,8,-0.23,1,0,1.125,0,0.0648,0.0305,0.0381,0.0305,0.1324,0.0981,7,4,4,4,7,2,3,10,9,6,8,5
9,0,1,0.6,0.6,2,194-1,223-10,9,0.3,1,1,1.166666667,0,0.0139,0.0139,0.0043,0.0357,0.0713,0.0122,7,7,7,8,6,7,6,10,10,7,10,6
9,0,0,0.7,0.7,2,194-1,224-11,10,0.19,1,0,1.333333333,0,0.0124,0.0124,0.0276,0.0124,0.0421,0.0324,5,8,7,7,6,7,7,9,10,8,9,9
